D=6;
n=[2 1 5 5 4 1];
N=40;
  [0.66 0.66 0.43 0.47 0.10 0.93 0.44 0.99 0.75 1.00 0.97 0.44 0.47 0.35 0.35 0.48 0.01 0.32 0.90 0.63 0.16 0.49 0.59 0.24 0.93 0.38 0.14 0.23 0.82 0.15 0.59 0.08 0.80 0.13 0.26 0.52 0.66 0.72 0.53 0.97]
  [0.99 0.16 0.26 0.76 0.15 0.04 0.24 0.88 0.50 0.97 1.00 0.34 0.79 0.12 0.80 0.11 0.96 0.37 0.69 0.25 0.35 0.28 0.10 0.05 0.94 0.52 0.67 0.07 0.40 0.81 0.63 0.75 0.88 0.59 0.54 0.51 0.64 0.33 0.48 0.14]
  [0.29 0.89 0.75 0.85 0.95 1.00 0.48 0.29 0.45 0.44 0.34 1.00 0.78 0.86 0.31 0.25 0.58 0.12 0.45 0.73 0.51 0.05 0.25 0.95 0.97 0.33 0.35 1.00 0.29 0.08 0.48 0.11 0.76 0.28 0.73 0.58 0.15 0.79 0.61 0.28]
  [0.21 0.98 0.61 0.99 0.05 0.54 0.87 0.07 0.57 0.47 0.79 0.78 1.00 0.18 0.68 0.42 0.51 0.20 0.07 0.38 0.71 0.15 0.68 0.47 0.72 0.58 0.88 0.41 0.88 0.02 0.88 0.38 0.99 0.34 0.44 0.88 0.29 0.59 0.37 0.56]
  [0.61 0.29 0.77 0.93 0.38 0.78 0.81 0.03 0.82 0.35 0.12 0.86 0.18 1.00 0.56 0.31 0.12 0.49 0.93 0.88 0.11 0.06 0.09 0.29 0.09 0.68 0.35 0.36 0.32 0.67 0.29 0.88 0.82 0.70 0.45 0.60 0.85 0.32 0.70 0.40]
  [0.54 0.74 0.08 0.27 0.34 0.92 0.61 0.56 0.45 0.35 0.80 0.31 0.68 0.56 1.00 0.10 0.05 0.34 0.10 0.73 0.44 0.73 0.51 0.24 0.02 0.53 0.80 0.08 0.05 0.34 0.63 0.61 0.45 0.93 0.26 0.62 0.43 0.25 0.77 0.51]
  [0.29 0.23 0.76 0.22 0.75 0.34 0.44 0.30 0.05 0.48 0.11 0.25 0.42 0.31 0.10 1.00 0.65 0.22 0.29 0.64 0.39 0.01 0.69 0.85 0.97 0.77 0.63 0.96 0.41 0.73 0.70 0.81 0.41 0.44 0.58 0.49 0.48 0.77 0.09 0.42]
  [0.35 0.78 0.21 0.91 0.74 0.73 0.88 0.78 0.75 0.01 0.96 0.58 0.51 0.12 0.05 0.65 1.00 0.79 0.12 0.59 0.39 0.43 0.50 0.35 0.11 0.51 0.96 0.05 0.94 0.79 0.80 0.42 0.37 0.32 0.63 0.36 0.23 0.43 0.16 0.86]
  [0.03 0.78 0.70 0.71 0.31 0.54 0.77 0.51 0.11 0.32 0.37 0.12 0.20 0.49 0.34 0.22 0.79 1.00 0.60 0.53 0.41 0.54 0.13 0.36 0.25 0.42 0.65 0.73 0.89 0.71 0.26 0.14 0.46 0.39 0.22 0.42 0.45 0.15 0.01 0.14]
  [0.53 0.47 0.41 1.00 0.09 0.34 0.09 0.80 0.47 0.90 0.69 0.45 0.07 0.93 0.10 0.29 0.12 0.60 1.00 0.69 0.73 0.10 0.87 0.89 0.87 0.20 0.49 0.97 0.84 0.74 0.49 0.81 0.05 0.08 0.92 0.39 0.27 0.32 0.64 0.21]
  [0.61 0.04 0.40 0.79 0.55 0.45 0.42 0.76 0.87 0.63 0.25 0.73 0.38 0.88 0.73 0.64 0.59 0.53 0.69 1.00 0.81 0.78 0.31 0.87 0.48 0.61 0.25 0.34 0.43 0.70 0.77 0.80 0.58 0.55 0.56 0.94 0.07 0.85 0.18 0.49]
  [0.93 0.76 0.46 0.80 0.09 0.52 0.55 0.29 0.18 0.16 0.35 0.51 0.71 0.11 0.44 0.39 0.39 0.41 0.73 0.81 1.00 0.99 0.88 0.27 0.25 0.03 0.94 0.92 0.78 0.28 0.41 0.27 0.05 0.28 0.69 0.99 0.66 0.67 0.76 0.65]
  [0.96 0.35 0.43 0.50 0.96 0.74 0.27 0.04 0.55 0.49 0.28 0.05 0.15 0.06 0.73 0.01 0.43 0.54 0.10 0.78 0.99 1.00 0.63 0.02 0.34 0.85 0.13 0.33 0.66 0.55 0.68 0.81 0.72 0.99 0.19 0.46 0.54 0.33 0.05 0.33]
  [0.61 0.44 0.33 0.35 0.96 0.32 0.92 0.31 0.70 0.59 0.10 0.25 0.68 0.09 0.51 0.69 0.50 0.13 0.87 0.31 0.88 0.63 1.00 0.94 0.02 0.36 0.78 0.71 0.10 0.33 0.72 0.27 0.33 0.80 0.97 0.60 0.60 0.45 0.80 0.99]
  [0.65 0.05 0.16 0.86 0.55 0.05 0.22 0.36 0.60 0.24 0.05 0.95 0.47 0.29 0.24 0.85 0.35 0.36 0.89 0.87 0.27 0.02 0.94 1.00 0.06 0.09 0.87 0.29 0.40 0.25 0.09 0.18 0.83 0.82 0.05 0.18 0.42 0.23 0.52 0.60]
  [0.12 0.94 0.65 0.34 0.03 0.97 0.26 0.17 0.40 0.93 0.94 0.97 0.72 0.09 0.02 0.97 0.11 0.25 0.87 0.48 0.25 0.34 0.02 0.06 1.00 0.55 0.79 0.84 0.51 0.66 0.08 0.61 0.79 0.51 0.25 0.94 0.27 0.69 0.53 0.56]
  [0.65 0.80 0.65 0.01 0.47 0.15 0.43 0.74 0.03 0.38 0.52 0.33 0.58 0.68 0.53 0.77 0.51 0.42 0.20 0.61 0.03 0.85 0.36 0.09 0.55 1.00 0.44 0.26 0.88 0.30 0.89 0.30 0.56 0.42 0.45 0.25 0.61 0.05 0.46 0.05]
  [0.73 0.53 0.25 0.05 0.93 1.00 0.06 0.81 0.34 0.14 0.67 0.35 0.88 0.35 0.80 0.63 0.96 0.65 0.49 0.25 0.94 0.13 0.78 0.87 0.79 0.44 1.00 0.53 0.32 0.25 0.38 0.41 0.51 0.37 0.53 0.81 0.37 0.89 0.17 0.42]
  [0.39 0.90 0.27 0.73 0.26 0.10 0.92 0.58 0.56 0.23 0.07 1.00 0.41 0.36 0.08 0.96 0.05 0.73 0.97 0.34 0.92 0.33 0.71 0.29 0.84 0.26 0.53 1.00 0.72 0.04 0.14 0.70 0.22 0.59 1.00 0.07 0.56 0.62 0.32 0.47]
  [0.38 0.76 0.29 0.21 0.81 0.51 0.33 0.64 0.90 0.82 0.40 0.29 0.88 0.32 0.05 0.41 0.94 0.89 0.84 0.43 0.78 0.66 0.10 0.40 0.51 0.88 0.32 0.72 1.00 0.06 0.71 0.32 0.71 0.37 0.29 0.73 0.92 0.31 0.57 0.58]
  [0.26 0.63 0.83 0.08 0.07 0.21 0.00 0.68 0.22 0.15 0.81 0.08 0.02 0.67 0.34 0.73 0.79 0.71 0.74 0.70 0.28 0.55 0.33 0.25 0.66 0.30 0.25 0.04 0.06 1.00 0.79 0.15 0.80 0.44 0.62 0.28 0.92 0.12 0.37 0.68]
  [0.12 0.18 0.36 0.98 0.90 0.45 0.58 0.38 0.83 0.59 0.63 0.48 0.88 0.29 0.63 0.70 0.80 0.26 0.49 0.77 0.41 0.68 0.72 0.09 0.08 0.89 0.38 0.14 0.71 0.79 1.00 0.70 0.10 0.76 0.77 0.80 0.99 0.05 0.70 0.01]
  [0.31 0.74 0.24 0.63 0.30 0.08 0.84 0.31 0.20 0.08 0.75 0.11 0.38 0.88 0.61 0.81 0.42 0.14 0.81 0.80 0.27 0.81 0.27 0.18 0.61 0.30 0.41 0.70 0.32 0.15 0.70 1.00 0.68 0.75 0.11 0.88 0.99 0.99 0.02 0.51]
  [0.91 0.52 0.17 0.35 0.31 0.08 0.84 0.13 0.95 0.80 0.88 0.76 0.99 0.82 0.45 0.41 0.37 0.46 0.05 0.58 0.05 0.72 0.33 0.83 0.79 0.56 0.51 0.22 0.71 0.80 0.10 0.68 1.00 0.37 0.10 0.09 0.09 0.66 0.56 0.82]
  [0.87 0.04 0.97 0.09 0.87 0.38 0.50 0.27 0.50 0.13 0.59 0.28 0.34 0.70 0.93 0.44 0.32 0.39 0.08 0.55 0.28 0.99 0.80 0.82 0.51 0.42 0.37 0.59 0.37 0.44 0.76 0.75 0.37 1.00 0.59 0.26 0.26 0.62 0.63 0.12]
  [0.39 0.22 0.81 0.53 0.04 0.41 0.97 0.47 0.55 0.26 0.54 0.73 0.44 0.45 0.26 0.58 0.63 0.22 0.92 0.56 0.69 0.19 0.97 0.05 0.25 0.45 0.53 1.00 0.29 0.62 0.77 0.11 0.10 0.59 1.00 0.60 0.64 0.56 0.40 0.38]
  [0.09 0.21 0.31 0.90 0.05 0.57 0.67 0.98 0.33 0.52 0.51 0.58 0.88 0.60 0.62 0.49 0.36 0.42 0.39 0.94 0.99 0.46 0.60 0.18 0.94 0.25 0.81 0.07 0.73 0.28 0.80 0.88 0.09 0.26 0.60 1.00 0.57 0.60 0.16 0.65]
  [0.70 0.23 0.79 0.29 0.36 0.40 0.54 0.56 0.97 0.66 0.64 0.15 0.29 0.85 0.43 0.48 0.23 0.45 0.27 0.07 0.66 0.54 0.60 0.42 0.27 0.61 0.37 0.56 0.92 0.92 0.99 0.99 0.09 0.26 0.64 0.57 1.00 0.03 0.91 0.11]
  [0.83 0.63 0.39 0.44 0.89 0.28 0.02 0.32 0.07 0.72 0.33 0.79 0.59 0.32 0.25 0.77 0.43 0.15 0.32 0.85 0.67 0.33 0.45 0.23 0.69 0.05 0.89 0.62 0.31 0.12 0.05 0.99 0.66 0.62 0.56 0.60 0.03 1.00 0.50 0.64]
  [0.80 0.95 0.87 0.19 0.53 0.71 0.72 0.22 0.73 0.53 0.48 0.61 0.37 0.70 0.77 0.09 0.16 0.01 0.64 0.18 0.76 0.05 0.80 0.52 0.53 0.46 0.17 0.32 0.57 0.37 0.70 0.02 0.56 0.63 0.40 0.16 0.91 0.50 1.00 0.60]
  [0.61 0.18 0.16 0.65 0.69 0.32 0.36 0.82 1.00 0.97 0.14 0.28 0.56 0.40 0.51 0.42 0.86 0.14 0.21 0.49 0.65 0.33 0.99 0.60 0.56 0.05 0.42 0.47 0.58 0.68 0.01 0.51 0.82 0.12 0.38 0.65 0.11 0.64 0.60 1.00]
];
