D=5;
n=[4 8 2 1 4];
N=40;
  [0.41 0.48 0.58 0.10 0.88 0.96 0.75 0.21 0.43 0.48 0.52 0.44 1.00 0.02 0.39 0.98 0.02 0.25 0.48 0.56 1.00 0.68 0.43 0.10 0.63 0.17 0.41 0.11 0.24 0.51 0.26 0.57 0.83 0.36 0.24 0.84 0.91 0.43 0.48 0.75]
  [0.05 0.76 0.22 0.50 0.50 0.41 0.27 1.00 0.66 0.19 0.89 0.22 0.02 1.00 0.07 0.65 0.98 0.66 0.49 0.76 0.39 0.27 0.66 0.86 0.78 0.10 0.24 0.23 0.06 0.92 0.12 0.85 0.95 0.01 0.13 0.50 0.05 0.57 0.45 0.74]
  [0.54 0.16 0.09 0.96 0.96 0.02 0.58 0.65 0.05 0.33 0.54 0.38 0.39 0.07 1.00 0.62 0.93 0.03 0.94 0.49 0.33 0.19 0.89 0.04 0.99 0.70 0.74 0.82 0.48 0.50 0.33 0.86 0.42 0.46 0.11 0.81 0.62 0.73 0.49 0.88]
  [0.41 0.79 0.91 0.40 0.41 0.98 0.87 0.44 0.42 0.94 0.95 0.84 0.98 0.65 0.62 1.00 0.78 0.21 0.65 0.81 0.33 0.21 0.10 0.94 0.36 0.20 0.59 0.85 0.50 0.90 0.10 0.52 0.06 0.80 0.40 0.13 0.40 0.74 0.04 0.32]
  [0.17 0.61 0.41 0.16 0.18 1.00 0.04 0.82 0.02 0.29 0.56 0.03 0.02 0.98 0.93 0.78 1.00 0.67 0.40 0.92 0.42 0.40 0.34 0.58 0.89 0.08 0.95 0.30 0.51 0.13 0.05 0.28 0.13 0.83 0.18 0.90 0.12 0.48 0.60 0.49]
  [0.77 0.88 0.68 0.57 0.13 0.73 0.36 0.71 0.03 0.28 1.00 0.69 0.25 0.66 0.03 0.21 0.67 1.00 0.11 0.32 0.48 0.82 0.97 0.62 0.48 0.30 0.89 0.78 0.95 0.80 0.88 0.57 0.30 0.90 0.96 0.25 0.07 0.78 0.74 0.18]
  [0.50 0.32 0.52 0.77 0.21 0.92 0.95 0.46 0.52 0.51 0.65 0.32 0.48 0.49 0.94 0.65 0.40 0.11 1.00 0.07 0.36 0.33 0.08 0.05 0.60 0.71 0.12 0.57 0.43 0.12 0.77 0.72 0.84 0.01 0.86 0.95 0.49 0.66 0.51 0.71]
  [0.46 0.07 0.63 0.12 0.90 0.57 0.84 0.73 0.13 0.38 0.97 0.72 0.56 0.76 0.49 0.81 0.92 0.32 0.07 1.00 0.53 0.67 0.54 0.27 0.17 0.50 0.97 0.95 0.19 0.91 0.68 0.55 0.97 0.42 0.04 0.54 0.70 0.27 0.16 0.67]
  [0.51 0.65 0.49 0.10 0.10 0.10 0.70 0.02 0.50 0.70 0.66 0.58 1.00 0.39 0.33 0.33 0.42 0.48 0.36 0.53 1.00 0.58 0.04 0.09 0.50 0.68 0.77 0.69 0.36 0.26 0.92 0.46 0.10 0.61 0.02 0.95 0.60 0.99 0.21 0.97]
  [0.50 0.47 0.39 0.74 0.22 0.47 0.38 0.77 0.75 0.76 0.34 0.87 0.68 0.27 0.19 0.21 0.40 0.82 0.33 0.67 0.58 1.00 0.59 0.15 0.54 0.13 0.12 0.85 0.09 0.92 0.72 0.87 0.61 0.74 0.17 0.67 0.02 0.14 0.19 0.77]
  [0.44 0.65 0.57 0.37 0.36 0.67 0.10 0.80 0.34 0.68 0.91 0.31 0.43 0.66 0.89 0.10 0.34 0.97 0.08 0.54 0.04 0.59 1.00 0.51 0.94 0.93 0.16 0.96 0.12 0.73 0.59 0.53 0.10 0.16 0.87 0.30 0.99 0.07 0.46 0.35]
  [0.43 0.20 0.86 0.00 0.47 0.28 0.64 0.14 0.71 0.93 0.64 0.81 0.10 0.86 0.04 0.94 0.58 0.62 0.05 0.27 0.09 0.15 0.51 1.00 0.70 0.91 0.68 0.82 0.28 0.02 0.04 0.53 0.34 0.18 0.76 0.74 0.38 0.41 0.12 0.75]
  [0.03 0.74 0.25 0.29 0.76 0.04 0.70 0.22 0.12 0.76 0.57 0.19 0.63 0.78 0.99 0.36 0.89 0.48 0.60 0.17 0.50 0.54 0.94 0.70 1.00 0.35 0.38 0.24 0.09 0.44 0.37 0.21 0.75 0.21 0.01 0.06 0.53 0.71 0.60 0.55]
  [0.46 0.63 0.47 0.35 0.51 0.96 0.99 0.32 0.71 0.51 0.54 0.15 0.17 0.10 0.70 0.20 0.08 0.30 0.71 0.50 0.68 0.13 0.93 0.91 0.35 1.00 0.70 0.59 0.50 0.82 0.63 0.95 0.61 0.44 0.03 0.30 0.56 0.98 0.97 0.29]
  [0.59 0.94 0.92 0.30 0.14 0.37 0.92 0.70 0.18 0.62 0.19 0.72 0.41 0.24 0.74 0.59 0.95 0.89 0.12 0.97 0.77 0.12 0.16 0.68 0.38 0.70 1.00 0.90 0.11 0.23 0.76 0.93 0.06 0.56 0.55 0.55 0.89 0.28 0.50 0.53]
  [0.93 0.58 0.99 0.52 0.86 0.60 0.15 0.24 0.34 0.99 0.63 0.94 0.11 0.23 0.82 0.85 0.30 0.78 0.57 0.95 0.69 0.85 0.96 0.82 0.24 0.59 0.90 1.00 0.29 0.58 0.36 0.26 0.34 0.69 0.60 0.38 0.76 0.67 0.91 0.91]
  [0.31 0.25 0.04 0.34 0.42 0.74 0.84 0.37 0.40 0.84 0.84 0.82 0.24 0.06 0.48 0.50 0.51 0.95 0.43 0.19 0.36 0.09 0.12 0.28 0.09 0.50 0.11 0.29 1.00 0.21 0.18 1.00 0.39 0.09 0.98 0.15 0.95 0.15 0.88 0.66]
  [0.62 0.89 0.62 0.59 0.78 0.80 0.39 0.52 0.61 0.40 0.89 0.14 0.51 0.92 0.50 0.90 0.13 0.80 0.12 0.91 0.26 0.92 0.73 0.02 0.44 0.82 0.23 0.58 0.21 1.00 0.21 0.58 0.15 0.09 0.44 0.86 0.48 0.04 0.43 0.07]
  [0.09 0.30 0.62 0.33 0.86 0.11 0.90 0.50 0.82 0.55 0.79 0.37 0.26 0.12 0.33 0.10 0.05 0.88 0.77 0.68 0.92 0.72 0.59 0.04 0.37 0.63 0.76 0.36 0.18 0.21 1.00 0.16 0.16 0.54 0.29 0.73 1.00 0.18 0.14 0.74]
  [0.69 0.01 0.89 0.58 0.74 0.49 0.87 0.90 0.83 0.57 0.47 0.60 0.57 0.85 0.86 0.52 0.28 0.57 0.72 0.55 0.46 0.87 0.53 0.53 0.21 0.95 0.93 0.26 1.00 0.58 0.16 1.00 0.39 0.72 0.52 0.97 0.59 0.58 0.26 0.52]
  [0.07 0.55 0.50 0.17 0.30 0.31 0.22 0.13 0.41 0.54 0.04 0.42 0.83 0.95 0.42 0.06 0.13 0.30 0.84 0.97 0.10 0.61 0.10 0.34 0.75 0.61 0.06 0.34 0.39 0.15 0.16 0.39 1.00 0.78 0.21 0.75 0.74 0.01 0.16 0.94]
  [0.80 0.75 0.49 0.28 0.54 0.54 0.66 0.26 0.70 0.10 0.02 0.41 0.36 0.01 0.46 0.80 0.83 0.90 0.01 0.42 0.61 0.74 0.16 0.18 0.21 0.44 0.56 0.69 0.09 0.09 0.54 0.72 0.78 1.00 0.53 0.61 0.79 0.83 0.72 0.68]
  [0.30 0.60 0.50 0.99 0.28 0.57 0.68 0.43 0.63 0.07 0.96 0.84 0.24 0.13 0.11 0.40 0.18 0.96 0.86 0.04 0.02 0.17 0.87 0.76 0.01 0.03 0.55 0.60 0.98 0.44 0.29 0.52 0.21 0.53 1.00 0.36 0.53 0.11 0.82 0.72]
  [0.28 0.16 0.43 0.33 0.09 0.56 0.91 0.82 0.09 0.78 0.86 0.10 0.84 0.50 0.81 0.13 0.90 0.25 0.95 0.54 0.95 0.67 0.30 0.74 0.06 0.30 0.55 0.38 0.15 0.86 0.73 0.97 0.75 0.61 0.36 1.00 0.03 0.66 0.92 0.25]
  [0.25 0.36 0.76 1.00 0.63 0.46 0.64 0.96 0.49 0.21 0.68 0.32 0.91 0.05 0.62 0.40 0.12 0.07 0.49 0.70 0.60 0.02 0.99 0.38 0.53 0.56 0.89 0.76 0.95 0.48 1.00 0.59 0.74 0.79 0.53 0.03 1.00 0.18 0.52 0.14]
  [0.59 0.69 0.82 0.93 0.10 0.33 0.28 0.23 0.98 0.73 0.33 0.88 0.43 0.57 0.73 0.74 0.48 0.78 0.66 0.27 0.99 0.14 0.07 0.41 0.71 0.98 0.28 0.67 0.15 0.04 0.18 0.58 0.01 0.83 0.11 0.66 0.18 1.00 0.63 0.03]
  [0.05 0.46 0.74 0.07 0.95 0.62 0.59 0.44 0.70 0.43 0.37 0.28 0.48 0.45 0.49 0.04 0.60 0.74 0.51 0.16 0.21 0.19 0.46 0.12 0.60 0.97 0.50 0.91 0.88 0.43 0.14 0.26 0.16 0.72 0.82 0.92 0.52 0.63 1.00 0.22]
  [0.87 0.51 0.14 0.89 0.36 0.82 0.84 0.27 0.49 0.56 0.05 0.98 0.75 0.74 0.88 0.32 0.49 0.18 0.71 0.67 0.97 0.77 0.35 0.75 0.55 0.29 0.53 0.91 0.66 0.07 0.74 0.52 0.94 0.68 0.72 0.25 0.14 0.03 0.22 1.00]
];
