D=7;
n=[1 3 3 1 5 2 2];
N=40;
  [0.60 0.22 0.41 0.90 0.55 0.38 0.90 0.18 1.00 0.01 0.15 0.25 0.78 0.68 0.96 0.81 0.15 0.75 0.46 0.08 0.99 0.09 0.23 0.54 0.17 0.69 0.04 0.57 0.95 0.49 0.35 0.50 0.81 0.69 0.72 0.59 0.97 0.26 0.24 0.12]
  [0.80 0.04 0.14 0.14 0.16 0.56 0.97 0.95 0.01 1.00 0.67 0.03 0.68 0.03 0.19 0.33 0.50 0.76 0.31 0.52 0.19 0.37 0.66 0.58 0.16 0.05 0.45 0.34 0.82 0.89 0.91 0.09 0.18 0.02 0.14 0.89 0.40 0.46 0.40 0.62]
  [0.65 0.58 0.99 0.05 0.28 0.12 0.40 0.18 0.15 0.67 1.00 0.45 0.67 0.16 0.82 0.30 0.52 0.69 0.31 0.22 0.66 0.21 0.53 0.58 0.61 0.06 0.92 0.34 0.17 0.98 0.85 0.94 0.19 0.73 0.85 0.20 0.68 0.62 0.37 0.25]
  [0.86 0.00 0.11 0.30 0.18 0.85 0.41 0.96 0.25 0.03 0.45 1.00 0.47 0.04 0.63 0.14 0.56 0.40 0.36 0.68 0.92 0.21 0.32 0.32 0.92 0.95 0.90 0.35 0.83 0.43 0.16 0.54 0.58 0.65 0.83 0.49 0.51 0.61 0.63 0.52]
  [0.76 0.21 0.70 0.85 0.32 0.88 0.53 0.01 0.78 0.68 0.67 0.47 1.00 0.77 0.54 0.44 0.51 0.44 0.38 0.78 0.62 0.61 0.82 0.01 0.93 0.65 0.03 0.80 0.77 0.52 0.32 0.70 0.42 0.23 0.89 0.18 0.63 0.50 0.34 0.58]
  [0.61 0.67 0.46 0.99 0.65 0.93 0.19 0.60 0.68 0.03 0.16 0.04 0.77 1.00 0.24 0.98 0.34 0.60 0.71 0.20 0.21 0.09 0.47 0.71 0.88 0.97 0.99 0.36 0.16 0.96 0.75 0.04 0.56 0.78 0.81 0.31 0.58 0.43 0.48 0.10]
  [0.94 0.37 0.42 0.84 0.76 0.76 0.88 0.20 0.96 0.19 0.82 0.63 0.54 0.24 1.00 0.11 0.98 0.45 0.72 0.07 0.82 0.71 0.11 0.05 0.95 0.31 0.06 0.88 0.42 0.57 0.34 0.91 0.20 0.39 0.13 0.08 0.91 0.96 0.80 0.70]
  [0.81 0.47 0.33 0.35 0.81 0.36 0.11 0.51 0.81 0.33 0.30 0.14 0.44 0.98 0.11 1.00 0.34 0.64 0.79 0.68 0.36 0.90 0.96 0.38 0.86 0.91 0.76 0.11 0.88 0.02 0.42 0.66 0.65 0.09 0.39 0.45 0.53 0.64 0.23 0.16]
  [0.56 0.27 0.69 0.64 0.56 0.71 0.24 0.10 0.15 0.50 0.52 0.56 0.51 0.34 0.98 0.34 1.00 0.21 0.40 0.34 0.88 0.30 0.06 0.69 0.16 0.80 0.65 0.90 0.32 0.66 0.29 0.90 0.37 0.59 0.29 0.75 0.97 0.64 0.42 0.50]
  [0.29 0.22 0.05 0.58 0.06 0.55 0.10 0.60 0.75 0.76 0.69 0.40 0.44 0.60 0.45 0.64 0.21 1.00 0.06 0.18 0.69 0.40 0.45 1.00 0.21 0.71 0.94 0.88 0.56 0.72 0.43 0.73 0.65 0.65 0.69 0.50 0.58 0.20 0.99 0.34]
  [0.53 0.42 0.87 0.18 0.71 0.35 0.14 0.95 0.46 0.31 0.31 0.36 0.38 0.71 0.72 0.79 0.40 0.06 1.00 0.04 0.19 0.13 0.81 0.90 0.28 0.65 0.30 0.03 0.97 0.70 0.95 0.98 0.55 0.43 0.75 0.30 0.91 0.27 0.23 0.73]
  [0.18 0.10 0.68 0.24 0.77 0.28 0.54 0.85 0.08 0.52 0.22 0.68 0.78 0.20 0.07 0.68 0.34 0.18 0.04 1.00 0.76 0.91 0.06 0.68 0.30 0.63 0.72 0.74 0.30 0.56 0.14 0.50 0.30 0.71 0.60 0.39 0.38 0.48 0.95 0.16]
  [0.67 0.04 0.53 0.53 0.15 0.76 0.37 0.40 0.99 0.19 0.66 0.92 0.62 0.21 0.82 0.36 0.88 0.69 0.19 0.76 1.00 0.79 0.04 0.86 0.42 0.10 0.61 0.15 0.36 0.74 0.72 0.73 0.80 0.42 0.23 0.07 0.61 0.58 0.27 0.86]
  [0.01 0.54 0.55 0.78 0.27 0.18 0.23 0.87 0.09 0.37 0.21 0.21 0.61 0.09 0.71 0.90 0.30 0.40 0.13 0.91 0.79 1.00 0.62 0.27 0.64 0.15 0.58 0.49 0.20 0.63 0.26 0.24 0.06 0.04 0.15 0.76 0.15 0.55 0.08 0.18]
  [0.70 0.16 0.03 0.78 0.59 0.77 0.91 0.33 0.23 0.66 0.53 0.32 0.82 0.47 0.11 0.96 0.06 0.45 0.81 0.06 0.04 0.62 1.00 0.36 0.86 0.36 0.06 0.53 0.72 0.20 0.89 0.91 0.07 0.79 0.77 0.35 0.08 0.80 0.21 0.41]
  [0.29 0.85 0.74 0.37 0.74 0.76 0.16 0.31 0.54 0.58 0.58 0.32 0.01 0.71 0.05 0.38 0.69 1.00 0.90 0.68 0.86 0.27 0.36 1.00 0.20 0.91 0.15 0.36 0.64 0.97 0.30 0.35 0.96 0.46 0.23 0.30 0.23 0.12 0.28 0.59]
  [0.18 0.82 0.31 0.50 0.74 0.68 0.78 0.45 0.17 0.16 0.61 0.92 0.93 0.88 0.95 0.86 0.16 0.21 0.28 0.30 0.42 0.64 0.86 0.20 1.00 0.73 0.34 0.13 0.82 0.78 0.62 0.89 0.99 0.44 0.06 0.66 0.80 0.17 0.31 0.23]
  [0.78 0.47 0.17 0.13 0.89 0.11 0.93 0.39 0.69 0.05 0.06 0.95 0.65 0.97 0.31 0.91 0.80 0.71 0.65 0.63 0.10 0.15 0.36 0.91 0.73 1.00 0.78 1.00 0.12 0.68 0.38 0.65 0.71 0.04 0.58 0.10 0.84 0.43 0.84 0.45]
  [0.24 0.26 0.92 0.88 0.09 0.50 0.16 0.95 0.04 0.45 0.92 0.90 0.03 0.99 0.06 0.76 0.65 0.94 0.30 0.72 0.61 0.58 0.06 0.15 0.34 0.78 1.00 0.13 0.86 0.45 0.94 0.14 0.75 0.83 0.16 0.31 0.32 0.44 0.42 0.46]
  [0.94 0.90 0.78 0.10 0.40 0.33 0.43 0.54 0.57 0.34 0.34 0.35 0.80 0.36 0.88 0.11 0.90 0.88 0.03 0.74 0.15 0.49 0.53 0.36 0.13 1.00 0.13 1.00 0.67 0.49 0.89 0.15 0.13 0.16 0.14 0.52 0.62 0.41 0.18 0.60]
  [0.49 0.62 0.76 0.97 0.91 0.60 0.79 0.24 0.95 0.82 0.17 0.83 0.77 0.16 0.42 0.88 0.32 0.56 0.97 0.30 0.36 0.20 0.72 0.64 0.82 0.12 0.86 0.67 1.00 0.36 0.94 0.80 0.78 1.00 0.85 0.10 0.91 0.68 0.60 0.15]
  [0.12 0.05 0.63 0.92 0.61 0.54 0.41 0.09 0.49 0.89 0.98 0.43 0.52 0.96 0.57 0.02 0.66 0.72 0.70 0.56 0.74 0.63 0.20 0.97 0.78 0.68 0.45 0.49 0.36 1.00 0.27 0.59 0.29 0.40 0.02 0.94 0.98 0.00 0.72 0.71]
  [0.38 0.35 0.51 0.03 0.80 0.46 0.43 0.16 0.35 0.91 0.85 0.16 0.32 0.75 0.34 0.42 0.29 0.43 0.95 0.14 0.72 0.26 0.89 0.30 0.62 0.38 0.94 0.89 0.94 0.27 1.00 0.74 0.27 0.25 0.06 0.15 0.52 0.01 0.97 0.96]
  [0.15 0.74 0.10 0.77 0.09 0.78 0.44 0.30 0.50 0.09 0.94 0.54 0.70 0.04 0.91 0.66 0.90 0.73 0.98 0.50 0.73 0.24 0.91 0.35 0.89 0.65 0.14 0.15 0.80 0.59 0.74 1.00 0.10 0.39 0.44 0.59 0.82 0.64 0.77 0.71]
  [0.12 0.37 0.66 0.38 0.94 0.49 0.39 0.94 0.81 0.18 0.19 0.58 0.42 0.56 0.20 0.65 0.37 0.65 0.55 0.30 0.80 0.06 0.07 0.96 0.99 0.71 0.75 0.13 0.78 0.29 0.27 0.10 1.00 1.00 0.05 0.22 0.89 0.84 0.87 0.39]
  [0.18 0.08 0.95 0.05 0.50 0.49 0.25 0.63 0.69 0.02 0.73 0.65 0.23 0.78 0.39 0.09 0.59 0.65 0.43 0.71 0.42 0.04 0.79 0.46 0.44 0.04 0.83 0.16 1.00 0.40 0.25 0.39 1.00 1.00 0.07 0.32 0.08 0.55 0.94 0.04]
  [0.64 0.57 0.11 0.16 0.13 0.93 0.39 0.33 0.72 0.14 0.85 0.83 0.89 0.81 0.13 0.39 0.29 0.69 0.75 0.60 0.23 0.15 0.77 0.23 0.06 0.58 0.16 0.14 0.85 0.02 0.06 0.44 0.05 0.07 1.00 0.75 0.84 0.16 0.46 0.75]
  [0.74 0.77 0.67 0.15 0.94 0.66 0.60 0.47 0.59 0.89 0.20 0.49 0.18 0.31 0.08 0.45 0.75 0.50 0.30 0.39 0.07 0.76 0.35 0.30 0.66 0.10 0.31 0.52 0.10 0.94 0.15 0.59 0.22 0.32 0.75 1.00 0.84 0.41 0.74 0.84]
  [0.10 0.04 0.44 0.52 0.25 0.45 0.82 0.76 0.97 0.40 0.68 0.51 0.63 0.58 0.91 0.53 0.97 0.58 0.91 0.38 0.61 0.15 0.08 0.23 0.80 0.84 0.32 0.62 0.91 0.98 0.52 0.82 0.89 0.08 0.84 0.84 1.00 0.33 0.95 0.82]
  [0.74 0.89 0.48 0.50 0.91 0.50 1.00 0.09 0.26 0.46 0.62 0.61 0.50 0.43 0.96 0.64 0.64 0.20 0.27 0.48 0.58 0.55 0.80 0.12 0.17 0.43 0.44 0.41 0.68 0.00 0.01 0.64 0.84 0.55 0.16 0.41 0.33 1.00 0.24 0.85]
  [0.13 0.24 0.52 0.08 0.99 0.14 0.44 0.75 0.24 0.40 0.37 0.63 0.34 0.48 0.80 0.23 0.42 0.99 0.23 0.95 0.27 0.08 0.21 0.28 0.31 0.84 0.42 0.18 0.60 0.72 0.97 0.77 0.87 0.94 0.46 0.74 0.95 0.24 1.00 0.66]
  [0.62 0.99 0.95 0.37 0.13 0.02 0.02 0.07 0.12 0.62 0.25 0.52 0.58 0.10 0.70 0.16 0.50 0.34 0.73 0.16 0.86 0.18 0.41 0.59 0.23 0.45 0.46 0.60 0.15 0.71 0.96 0.71 0.39 0.04 0.75 0.84 0.82 0.85 0.66 1.00]
];
