D=3;
n=[6 10 2];
N=40;
  [0.15 0.43 0.51 0.70 0.47 0.01 0.15 0.60 0.04 0.35 0.79 0.76 0.16 0.54 0.45 0.75 1.00 0.57 0.75 0.58 0.88 0.84 0.28 0.64 0.38 0.28 0.44 0.04 0.76 0.95 0.81 0.51 0.55 0.08 0.38 0.16 0.94 0.21 0.14 0.14]
  [0.93 0.17 0.97 0.36 0.02 0.04 0.65 0.11 0.94 0.48 0.95 0.70 0.00 0.34 0.04 0.67 0.57 1.00 0.73 0.92 0.87 0.75 0.21 0.18 0.31 0.85 0.09 0.59 0.72 0.36 0.99 0.05 0.93 0.43 0.36 0.49 0.28 0.64 0.65 0.69]
  [0.99 0.79 0.65 0.26 0.68 0.13 0.51 0.74 0.36 0.46 0.89 0.02 0.47 0.43 0.69 0.75 0.75 0.73 1.00 0.88 0.30 0.79 0.51 0.04 0.72 0.98 0.78 0.05 0.04 0.56 0.40 0.45 0.28 0.79 0.45 0.24 0.87 0.01 0.00 0.21]
  [0.79 0.98 0.65 0.47 0.33 0.24 0.52 0.70 0.23 0.89 0.24 0.42 0.57 0.66 0.28 0.53 0.58 0.92 0.88 1.00 0.45 0.50 0.36 0.16 0.87 0.71 0.68 0.07 0.44 0.35 0.48 0.93 0.06 0.27 0.54 0.10 0.06 0.28 0.40 0.75]
  [0.55 0.12 0.17 0.49 0.09 0.76 0.98 0.83 0.52 0.17 0.60 0.91 0.44 0.54 0.26 0.10 0.88 0.87 0.30 0.45 1.00 0.05 0.07 0.78 0.79 0.17 0.91 0.92 0.18 0.73 0.15 0.66 0.24 0.01 0.69 0.15 0.72 0.59 0.58 0.93]
  [0.28 0.08 0.94 0.32 0.62 0.91 0.83 0.84 0.84 0.67 0.99 0.55 0.89 0.06 0.56 0.83 0.84 0.75 0.79 0.50 0.05 1.00 0.74 0.31 0.18 0.93 0.16 0.99 0.38 0.54 0.50 0.08 0.69 0.16 0.60 0.95 0.17 0.54 0.88 0.35]
  [0.57 0.16 0.86 0.61 0.95 0.58 0.26 0.79 0.17 0.04 0.16 0.31 0.99 0.16 0.42 0.93 0.28 0.21 0.51 0.36 0.07 0.74 1.00 0.36 0.47 0.02 0.53 0.55 0.39 0.71 0.36 0.49 0.70 0.64 1.00 0.36 0.59 0.68 0.82 0.10]
  [0.28 0.64 0.76 0.30 0.69 0.57 0.98 0.70 0.12 0.34 0.15 0.37 0.18 0.89 0.15 0.28 0.64 0.18 0.04 0.16 0.78 0.31 0.36 1.00 0.41 0.32 0.71 0.38 0.90 0.75 0.13 0.60 0.66 0.32 0.83 0.79 0.68 0.77 0.21 0.31]
  [0.50 0.81 0.77 0.76 0.54 0.48 0.27 0.53 0.26 0.87 0.23 0.93 0.59 0.34 0.11 0.94 0.38 0.31 0.72 0.87 0.79 0.18 0.47 0.41 1.00 0.94 0.58 0.74 0.45 0.11 0.14 0.02 0.04 0.56 0.95 0.93 0.52 0.52 0.85 0.38]
  [0.23 0.16 0.04 0.88 0.84 0.24 0.39 0.55 0.30 0.46 0.66 0.68 0.92 0.40 0.42 0.57 0.28 0.85 0.98 0.71 0.17 0.93 0.02 0.32 0.94 1.00 0.84 0.84 0.68 0.94 0.01 0.90 0.39 0.61 0.03 0.84 0.61 0.79 0.13 0.45]
  [0.36 0.60 0.27 0.01 0.95 0.75 0.09 0.83 0.14 0.50 0.31 0.13 0.91 0.31 0.07 0.40 0.44 0.09 0.78 0.68 0.91 0.16 0.53 0.71 0.58 0.84 1.00 0.77 0.48 0.86 0.54 0.42 0.53 0.52 0.51 0.26 0.00 0.55 0.41 0.85]
  [0.08 0.83 1.00 0.32 0.58 0.89 0.51 0.43 0.82 0.08 0.69 0.98 0.35 0.60 0.94 0.09 0.04 0.59 0.05 0.07 0.92 0.99 0.55 0.38 0.74 0.84 0.77 1.00 0.42 0.88 0.18 0.85 0.89 0.45 0.56 0.75 0.48 0.37 0.91 0.68]
  [0.76 0.07 0.82 0.03 0.94 0.72 0.57 0.79 0.89 0.02 0.10 0.77 0.66 0.52 0.29 0.71 0.76 0.72 0.04 0.44 0.18 0.38 0.39 0.90 0.45 0.68 0.48 0.42 1.00 0.85 0.08 0.83 0.60 0.37 0.08 0.12 0.98 0.26 0.67 0.95]
  [0.44 1.00 0.78 0.47 0.26 0.45 0.81 0.53 0.81 0.32 0.30 0.90 0.79 0.33 0.92 0.59 0.95 0.36 0.56 0.35 0.73 0.54 0.71 0.75 0.11 0.94 0.86 0.88 0.85 1.00 0.43 0.29 0.29 0.49 0.23 0.81 0.83 0.70 0.15 0.80]
  [0.59 0.96 0.92 0.93 0.94 0.18 0.93 0.06 0.81 0.63 0.54 0.68 0.93 0.02 0.84 0.41 0.81 0.99 0.40 0.48 0.15 0.50 0.36 0.13 0.14 0.01 0.54 0.18 0.08 0.43 1.00 0.27 0.32 0.96 0.83 0.19 0.23 0.89 0.90 0.02]
  [0.26 0.02 0.65 0.30 0.34 0.26 0.79 0.41 0.91 0.03 0.28 0.62 0.19 0.29 0.70 0.34 0.51 0.05 0.45 0.93 0.66 0.08 0.49 0.60 0.02 0.90 0.42 0.85 0.83 0.29 0.27 1.00 0.35 0.65 0.82 0.10 0.86 0.54 0.47 0.68]
  [0.82 0.65 0.46 0.81 0.90 0.89 0.66 0.75 0.44 0.80 0.35 0.89 0.07 0.75 0.37 0.11 0.55 0.93 0.28 0.06 0.24 0.69 0.70 0.66 0.04 0.39 0.53 0.89 0.60 0.29 0.32 0.35 1.00 0.41 0.10 0.03 0.19 0.34 0.67 0.02]
  [0.57 0.40 0.15 0.55 0.88 0.02 0.95 0.83 0.18 0.15 0.11 0.95 0.22 0.16 0.25 0.11 0.08 0.43 0.79 0.27 0.01 0.16 0.64 0.32 0.56 0.61 0.52 0.45 0.37 0.49 0.96 0.65 0.41 1.00 0.88 0.53 0.66 1.00 0.51 0.37]
  [0.73 0.14 0.48 0.37 0.87 0.68 0.14 0.06 0.09 0.33 0.11 0.41 0.68 0.48 0.21 0.36 0.38 0.36 0.45 0.54 0.69 0.60 1.00 0.83 0.95 0.03 0.51 0.56 0.08 0.23 0.83 0.82 0.10 0.88 1.00 0.32 0.55 0.80 0.94 0.02]
  [0.62 0.72 0.74 0.51 0.30 0.95 0.00 0.34 0.41 0.43 0.45 0.62 0.41 0.49 0.71 0.94 0.16 0.49 0.24 0.10 0.15 0.95 0.36 0.79 0.93 0.84 0.26 0.75 0.12 0.81 0.19 0.10 0.03 0.53 0.32 1.00 0.95 0.72 0.63 0.27]
  [0.84 0.21 0.82 0.66 0.81 0.15 0.06 0.76 0.09 0.93 0.25 0.25 0.95 0.03 0.51 0.97 0.94 0.28 0.87 0.06 0.72 0.17 0.59 0.68 0.52 0.61 0.00 0.48 0.98 0.83 0.23 0.86 0.19 0.66 0.55 0.95 1.00 0.74 0.46 0.52]
  [0.99 0.67 0.66 0.95 0.52 0.80 0.50 0.01 0.09 0.40 0.94 0.79 0.80 0.09 0.37 0.37 0.21 0.64 0.01 0.28 0.59 0.54 0.68 0.77 0.52 0.79 0.55 0.37 0.26 0.70 0.89 0.54 0.34 1.00 0.80 0.72 0.74 1.00 0.99 0.53]
  [0.70 0.34 0.05 1.00 0.66 0.71 0.17 0.39 0.84 0.70 0.58 0.85 0.81 0.13 0.50 0.68 0.14 0.65 0.00 0.40 0.58 0.88 0.82 0.21 0.85 0.13 0.41 0.91 0.67 0.15 0.90 0.47 0.67 0.51 0.94 0.63 0.46 0.99 1.00 0.97]
  [0.73 0.60 0.92 0.68 0.98 0.52 0.29 0.49 0.37 0.17 0.76 0.77 0.66 0.52 0.11 0.95 0.14 0.69 0.21 0.75 0.93 0.35 0.10 0.31 0.38 0.45 0.85 0.68 0.95 0.80 0.02 0.68 0.02 0.37 0.02 0.27 0.52 0.53 0.97 1.00]
];
