D=4;
n=[2 6 1 9];
N=50;
  [0.22 0.36 0.44 0.71 0.82 0.01 0.83 0.13 0.94 0.95 0.85 0.60 0.09 0.08 0.16 0.39 0.46 0.86 0.83 0.36 0.04 0.82 0.24 0.72 0.63 0.60 0.47 0.52 1.00 0.31 0.80 0.77 0.50 0.72 0.63 0.63 0.52 0.16 0.52 0.94 0.54 0.22 0.33 0.47 0.02 0.57 0.75 0.07 0.39 0.14]
  [0.24 0.07 0.12 0.51 0.25 0.57 0.76 0.56 0.99 0.37 0.65 0.46 0.22 0.85 0.35 0.75 0.40 0.52 0.55 0.73 0.24 0.91 0.61 0.14 0.20 0.07 0.18 0.54 0.31 1.00 0.61 0.02 0.37 0.53 0.67 0.50 0.57 0.49 0.16 0.55 0.98 0.34 0.89 0.80 0.91 0.26 0.47 0.21 0.52 0.85]
  [0.61 0.67 0.13 0.44 0.34 0.59 0.71 0.66 0.42 0.10 0.03 0.53 0.72 0.40 0.83 0.66 0.58 0.62 0.16 0.58 0.99 0.66 0.51 0.94 0.41 0.57 0.40 0.69 0.80 0.61 1.00 0.65 0.80 0.55 0.67 0.72 0.78 0.41 0.75 0.16 0.97 0.10 0.64 0.03 0.22 0.66 0.65 0.30 0.67 0.47]
  [0.45 0.56 0.85 0.52 0.10 0.43 0.50 0.89 0.57 0.06 0.95 0.14 0.22 0.22 0.79 0.53 0.22 0.05 0.27 0.48 0.83 0.17 0.42 0.15 0.94 0.72 0.54 0.72 0.77 0.02 0.65 1.00 0.50 0.69 0.26 0.12 0.80 0.67 0.72 0.23 0.52 0.05 0.50 0.35 0.51 0.28 0.86 0.16 0.79 0.52]
  [0.69 0.31 0.77 0.58 0.08 0.60 0.51 0.31 0.30 0.53 0.93 0.76 0.11 0.37 0.98 0.23 0.76 0.23 0.96 0.22 0.55 0.32 0.37 0.11 0.74 0.74 0.51 0.74 0.50 0.37 0.80 0.50 1.00 0.61 0.64 0.57 0.21 0.32 0.36 0.32 0.64 0.10 0.17 0.02 0.52 0.71 0.17 0.60 0.71 0.09]
  [0.90 0.75 0.40 0.50 0.08 0.23 0.78 0.80 0.37 0.76 0.91 0.53 0.18 0.90 0.73 0.38 0.73 0.73 0.72 0.34 0.90 0.79 0.58 0.21 0.74 0.26 0.57 0.71 0.72 0.53 0.55 0.69 0.61 1.00 0.99 0.71 0.82 0.67 0.89 0.26 0.66 0.65 0.64 0.80 0.95 0.39 0.77 0.59 0.00 0.86]
  [0.72 0.02 0.28 0.89 0.61 0.34 0.37 0.88 0.95 0.07 0.66 0.93 0.35 0.96 0.98 0.46 0.20 0.29 0.03 0.16 0.99 0.44 0.89 0.44 0.65 1.00 0.47 0.89 0.63 0.67 0.67 0.26 0.64 0.99 1.00 0.42 0.45 0.91 0.60 0.95 0.29 0.57 0.10 0.24 0.98 0.26 0.17 0.06 0.36 0.83]
  [0.24 0.40 0.49 0.63 0.46 0.76 0.40 0.38 0.51 0.45 0.03 0.77 0.03 0.66 0.68 0.42 0.26 0.98 0.55 0.82 0.18 0.17 0.47 0.67 0.56 1.00 0.35 0.25 0.63 0.50 0.72 0.12 0.57 0.71 0.42 1.00 0.07 0.48 0.23 0.75 0.04 0.49 0.90 0.02 0.74 0.61 0.09 0.31 0.39 0.49]
  [0.38 0.63 0.70 0.33 0.58 0.75 0.20 0.37 0.89 0.99 0.11 0.14 0.67 0.83 0.51 0.62 0.33 0.72 0.96 0.34 0.27 0.93 0.56 0.15 0.84 0.08 0.32 0.96 0.52 0.57 0.78 0.80 0.21 0.82 0.45 0.07 1.00 0.85 0.89 0.65 0.50 0.14 0.81 0.97 0.41 0.49 0.89 0.50 0.21 0.98]
  [0.73 0.53 0.53 0.46 0.57 0.83 0.44 0.32 0.27 0.60 0.40 0.60 0.50 0.38 0.71 0.83 0.27 0.02 0.05 0.10 0.51 0.09 0.11 0.76 0.14 0.04 0.95 0.87 0.16 0.49 0.41 0.67 0.32 0.67 0.91 0.48 0.85 1.00 0.96 0.29 0.42 0.93 0.10 0.34 0.53 0.07 0.82 0.76 0.58 0.52]
  [0.63 0.40 0.71 0.96 0.12 0.44 0.49 0.05 0.79 0.47 0.49 0.60 0.76 0.72 0.93 0.99 0.56 0.67 0.15 0.90 0.28 0.04 0.07 0.37 0.22 0.61 0.36 0.87 0.52 0.16 0.75 0.72 0.36 0.89 0.60 0.23 0.89 0.96 1.00 0.93 0.43 0.26 0.87 0.08 0.87 0.86 0.10 0.41 0.43 0.71]
  [0.48 0.41 0.10 0.23 0.94 0.31 0.44 0.84 0.41 0.05 0.95 0.26 0.08 0.92 0.85 0.39 0.70 0.64 0.83 0.67 0.37 0.43 0.48 0.78 0.53 0.76 0.70 0.97 0.94 0.55 0.16 0.23 0.32 0.26 0.95 0.75 0.65 0.29 0.93 1.00 0.09 0.36 0.42 0.84 0.97 0.81 0.67 0.47 0.17 0.95]
  [0.93 0.22 0.95 0.02 0.50 0.39 0.82 0.06 0.69 0.47 0.16 0.78 0.64 0.94 0.95 0.40 0.37 0.51 0.23 0.88 0.94 0.27 0.34 0.10 0.99 0.05 0.27 0.00 0.54 0.98 0.97 0.52 0.64 0.66 0.29 0.04 0.50 0.42 0.43 0.09 1.00 0.69 0.89 0.55 0.99 0.91 0.20 0.71 0.90 0.18]
  [0.39 0.52 0.92 0.05 0.10 0.21 0.92 0.78 0.26 0.72 0.38 0.07 0.77 0.61 0.30 0.99 0.75 0.56 0.03 0.69 0.82 0.14 0.85 0.42 0.30 0.53 0.74 0.75 0.22 0.34 0.10 0.05 0.10 0.65 0.57 0.49 0.14 0.93 0.26 0.36 0.69 1.00 0.78 0.95 0.45 0.28 0.41 0.22 0.64 0.76]
  [0.28 0.25 0.58 0.23 0.59 0.74 0.70 0.17 0.62 0.98 0.49 0.10 0.36 0.79 0.10 0.21 0.88 0.10 0.22 0.20 0.74 0.92 0.66 0.29 0.75 0.89 0.76 0.91 0.33 0.89 0.64 0.50 0.17 0.64 0.10 0.90 0.81 0.10 0.87 0.42 0.89 0.78 1.00 0.41 0.52 0.67 0.25 0.83 0.78 0.13]
  [0.56 0.04 0.82 0.22 0.83 0.71 0.71 0.54 0.83 0.02 0.12 0.30 0.02 0.50 0.86 0.57 0.56 0.89 0.24 0.73 0.62 0.62 0.12 0.36 0.73 0.35 0.97 0.45 0.47 0.80 0.03 0.35 0.02 0.80 0.24 0.02 0.97 0.34 0.08 0.84 0.55 0.95 0.41 1.00 0.21 0.61 0.77 0.36 0.36 0.49]
  [0.13 0.50 0.30 0.57 0.24 0.99 0.56 0.33 0.03 0.08 0.40 0.92 0.55 0.31 0.76 0.00 0.07 0.47 0.69 0.16 0.41 0.02 0.13 0.03 0.58 0.99 0.84 0.45 0.02 0.91 0.22 0.51 0.52 0.95 0.98 0.74 0.41 0.53 0.87 0.97 0.99 0.45 0.52 0.21 1.00 0.90 0.99 0.53 0.38 0.66]
  [0.22 0.57 0.54 0.56 0.38 0.52 0.72 0.89 0.38 0.80 0.35 0.36 0.90 0.82 0.06 0.22 0.02 0.73 0.99 0.51 0.45 0.65 0.41 0.06 1.00 0.61 0.09 0.42 0.57 0.26 0.66 0.28 0.71 0.39 0.26 0.61 0.49 0.07 0.86 0.81 0.91 0.28 0.67 0.61 0.90 1.00 0.94 0.10 0.59 0.65]
  [0.09 0.33 0.79 0.66 0.31 0.13 0.24 0.82 0.25 0.35 0.84 0.04 0.64 0.13 0.80 0.74 0.25 0.09 0.04 0.63 0.30 0.61 0.60 0.36 0.19 0.29 0.34 0.85 0.75 0.47 0.65 0.86 0.17 0.77 0.17 0.09 0.89 0.82 0.10 0.67 0.20 0.41 0.25 0.77 0.99 0.94 1.00 0.90 0.63 0.01]
  [0.11 0.97 0.49 0.82 0.40 0.51 0.16 0.01 0.76 0.04 0.10 0.69 0.41 0.71 0.01 0.67 0.02 0.78 0.43 0.90 0.24 0.32 0.87 0.46 0.18 0.79 0.32 0.22 0.07 0.21 0.30 0.16 0.60 0.59 0.06 0.31 0.50 0.76 0.41 0.47 0.71 0.22 0.83 0.36 0.53 0.10 0.90 1.00 0.41 0.32]
  [0.89 0.99 0.27 0.73 0.99 0.96 0.02 0.07 0.88 0.95 0.58 0.50 0.01 0.70 0.03 0.36 0.85 0.17 0.76 0.37 0.78 0.54 0.97 0.73 0.20 0.85 0.99 0.20 0.39 0.52 0.67 0.79 0.71 0.00 0.36 0.39 0.21 0.58 0.43 0.17 0.90 0.64 0.78 0.36 0.38 0.59 0.63 0.41 1.00 0.93]
  [0.30 0.67 0.81 0.60 0.33 0.20 0.37 0.42 0.60 0.72 0.39 0.28 0.97 0.02 0.12 0.63 0.55 0.60 0.70 0.29 0.05 0.20 0.63 0.87 0.33 0.30 0.03 0.50 0.14 0.85 0.47 0.52 0.09 0.86 0.83 0.49 0.98 0.52 0.71 0.95 0.18 0.76 0.13 0.49 0.66 0.65 0.01 0.32 0.93 1.00]
];
