D=4;
n=[3 1 5 4];
N=40;
  [0.98 0.53 1.00 0.17 0.24 0.63 0.17 0.49 0.55 0.06 0.67 0.19 0.97 0.07 0.93 0.76 0.84 0.71 0.05 0.18 0.88 0.52 0.72 0.56 1.00 0.50 0.24 0.06 0.94 0.94 0.88 0.92 0.64 0.84 0.25 0.68 0.11 0.37 0.60 0.97]
  [0.33 0.11 0.86 0.72 0.22 0.10 0.34 0.20 0.55 0.32 0.58 0.77 0.70 0.87 0.04 0.60 0.95 0.83 0.63 0.35 0.66 0.55 0.05 0.41 0.50 1.00 0.98 0.67 0.70 0.88 0.30 0.27 0.89 0.91 0.39 0.35 0.86 0.13 0.56 0.91]
  [0.34 0.92 0.66 0.27 0.00 0.18 0.26 0.85 0.05 0.98 0.31 0.61 0.18 0.89 0.49 0.01 0.56 0.48 0.31 0.03 0.22 0.49 0.13 0.66 0.24 0.98 1.00 0.71 0.11 0.07 0.42 0.64 0.94 0.98 0.34 0.90 0.76 0.57 0.63 0.79]
  [0.80 0.51 0.01 0.58 0.35 0.13 0.88 0.36 0.94 0.98 0.74 0.52 0.98 0.55 0.50 0.37 0.10 0.78 0.99 0.24 0.44 0.33 0.45 0.61 0.06 0.67 0.71 1.00 0.18 0.52 0.58 0.95 0.74 0.42 0.51 0.91 0.91 0.55 0.97 0.15]
  [0.70 0.92 0.31 0.90 0.06 0.85 0.79 0.09 0.24 0.91 0.31 0.71 0.79 0.42 0.88 0.60 0.23 0.03 0.65 0.40 0.88 0.69 0.95 0.94 0.94 0.70 0.11 0.18 1.00 0.69 0.61 0.73 0.93 0.21 0.44 0.44 1.00 0.48 0.51 0.51]
  [0.49 0.73 0.19 0.02 0.20 0.53 0.51 0.73 0.24 0.03 0.14 0.11 0.90 0.62 0.34 0.32 0.16 0.65 0.65 0.83 0.91 0.11 0.23 0.96 0.94 0.88 0.07 0.52 0.69 1.00 0.79 0.40 0.27 0.29 0.12 0.33 0.27 0.63 0.53 0.28]
  [0.44 0.15 0.33 0.77 0.06 0.41 0.46 0.31 0.91 0.91 0.66 0.74 0.71 0.80 1.00 0.18 0.14 0.16 0.04 0.14 0.20 0.72 0.34 0.48 0.88 0.30 0.42 0.58 0.61 0.79 1.00 0.72 0.31 0.13 0.07 0.32 0.68 0.72 0.56 0.59]
  [0.67 0.81 0.77 0.56 0.42 0.51 0.11 0.99 0.49 0.96 0.14 1.00 0.34 0.31 0.37 0.83 0.36 0.62 0.62 0.19 0.04 0.38 0.29 0.57 0.92 0.27 0.64 0.95 0.73 0.40 0.72 1.00 0.85 0.13 0.52 0.88 0.34 0.09 0.23 0.75]
  [0.25 0.84 0.05 0.03 0.97 0.94 0.76 0.06 0.08 0.12 0.30 0.46 0.92 0.90 0.82 0.16 0.97 0.10 0.13 0.44 0.67 0.62 0.77 0.19 0.64 0.89 0.94 0.74 0.93 0.27 0.31 0.85 1.00 0.37 0.20 0.93 0.45 0.42 0.80 0.97]
  [0.36 0.36 0.72 0.22 0.85 0.92 0.75 0.20 0.30 0.44 0.74 0.90 0.88 0.75 0.73 0.44 0.04 0.19 0.10 0.10 0.74 0.83 0.20 0.49 0.84 0.91 0.98 0.42 0.21 0.29 0.13 0.13 0.37 1.00 0.08 0.98 0.95 0.36 0.67 0.84]
  [0.47 0.97 0.34 0.13 0.95 0.21 0.06 0.71 0.73 0.61 0.85 0.20 0.81 0.59 0.60 0.00 0.63 0.80 0.46 0.63 0.15 0.66 0.09 0.52 0.25 0.39 0.34 0.51 0.44 0.12 0.07 0.52 0.20 0.08 1.00 0.55 0.25 0.28 0.21 0.23]
  [0.18 0.88 0.35 0.57 0.52 0.08 0.95 0.14 0.94 0.97 0.39 0.78 0.42 0.78 0.02 0.98 0.98 0.08 0.44 0.39 0.85 0.42 0.13 0.36 0.68 0.35 0.90 0.91 0.44 0.33 0.32 0.88 0.93 0.98 0.55 1.00 0.84 0.39 0.06 0.35]
  [0.25 0.81 0.10 0.19 0.90 0.82 0.38 0.09 0.49 0.59 0.68 0.44 0.59 0.21 0.85 0.51 0.55 0.37 0.93 0.01 0.41 0.88 0.25 0.38 0.11 0.86 0.76 0.91 1.00 0.27 0.68 0.34 0.45 0.95 0.25 0.84 1.00 0.94 0.61 0.89]
  [0.76 0.25 0.51 0.12 0.81 0.01 0.93 0.10 0.98 0.65 0.93 0.21 0.25 0.17 0.98 0.12 0.33 0.75 0.48 0.90 0.99 0.71 0.05 0.63 0.37 0.13 0.57 0.55 0.48 0.63 0.72 0.09 0.42 0.36 0.28 0.39 0.94 1.00 0.85 0.27]
  [0.04 0.61 0.65 0.92 0.26 0.20 0.27 0.71 0.81 0.82 0.54 0.09 0.07 0.49 0.69 0.13 0.84 0.33 0.26 0.82 0.49 0.58 0.88 0.36 0.60 0.56 0.63 0.97 0.51 0.53 0.56 0.23 0.80 0.67 0.21 0.06 0.61 0.85 1.00 0.84]
  [0.53 0.31 0.54 0.51 0.10 0.63 0.46 0.23 0.02 0.75 0.41 0.45 0.97 0.28 0.67 0.32 0.10 0.31 0.20 0.97 0.93 0.57 0.45 0.12 0.97 0.91 0.79 0.15 0.51 0.28 0.59 0.75 0.97 0.84 0.23 0.35 0.89 0.27 0.84 1.00]
];
