D=3;
n=[13 3 7];
N=40;
  [0.13 0.99 0.40 0.32 0.57 0.43 0.80 0.43 1.00 0.99 0.45 0.16 0.44 0.27 0.55 0.15 0.97 0.59 0.27 0.22 0.95 0.46 0.87 0.13 0.58 0.04 0.54 0.25 0.66 0.96 0.21 0.13 0.28 0.01 0.28 0.45 0.74 0.36 0.93 0.96]
  [0.71 0.49 0.53 0.36 0.47 0.89 0.94 0.01 0.99 1.00 0.48 0.88 0.87 0.57 0.27 0.27 0.38 0.28 0.49 0.24 0.44 0.24 0.49 0.24 0.41 0.90 0.42 0.28 0.64 0.16 0.77 0.75 0.46 0.34 0.08 0.32 0.33 0.03 0.17 0.67]
  [0.77 0.17 0.08 0.26 0.92 0.47 0.83 0.85 0.45 0.48 1.00 0.85 0.74 0.70 0.55 0.67 0.60 0.33 0.93 0.75 0.36 0.26 0.47 0.33 0.53 0.37 0.72 0.14 1.00 0.93 0.45 0.24 0.15 0.68 0.76 0.09 0.26 0.92 0.11 0.80]
  [0.92 0.46 0.64 0.34 0.96 0.41 0.06 0.23 0.16 0.88 0.85 1.00 0.13 0.11 0.97 0.29 0.69 0.47 0.57 0.37 0.11 0.82 0.14 0.50 0.55 0.93 0.70 0.81 0.84 0.72 0.08 0.21 0.15 0.92 0.91 0.68 0.48 0.18 0.63 0.48]
  [0.99 0.84 0.05 0.03 0.40 0.51 0.58 0.76 0.44 0.87 0.74 0.13 1.00 0.43 0.16 0.08 0.14 0.03 0.13 0.29 0.00 0.89 0.03 0.24 0.41 0.68 0.66 0.14 0.35 0.81 0.43 0.63 0.89 0.81 0.92 0.63 0.29 0.78 0.50 0.06]
  [0.72 1.00 0.52 0.41 0.23 0.38 0.38 0.26 0.27 0.57 0.70 0.11 0.43 1.00 0.99 0.89 0.94 0.73 0.22 0.85 0.35 0.94 0.86 0.37 0.99 0.76 0.94 1.00 0.89 0.80 0.69 0.32 0.32 0.19 0.47 0.02 0.95 0.98 0.01 0.97]
  [0.14 0.38 0.70 0.17 0.78 0.27 0.42 0.51 0.55 0.27 0.55 0.97 0.16 0.99 1.00 0.80 0.82 0.81 0.43 0.27 0.59 0.50 0.83 0.03 0.29 0.23 0.14 0.33 0.52 0.77 0.85 0.40 0.71 0.80 0.24 0.01 0.73 0.18 0.89 0.55]
  [0.36 0.92 0.50 0.32 0.07 0.82 0.39 0.57 0.15 0.27 0.67 0.29 0.08 0.89 0.80 1.00 0.79 0.85 0.43 0.40 0.09 0.18 0.68 0.50 0.91 0.75 0.94 0.37 0.10 0.84 0.22 0.21 0.35 0.14 0.94 0.50 0.54 0.84 0.20 0.65]
  [0.00 0.62 0.62 0.88 0.98 0.55 0.44 0.56 0.97 0.38 0.60 0.69 0.14 0.94 0.82 0.79 1.00 0.31 0.98 0.09 0.75 0.60 0.28 0.45 0.95 0.12 0.76 0.35 0.92 0.84 0.35 0.78 0.29 0.21 0.65 0.08 0.00 0.69 0.36 0.58]
  [0.58 0.08 0.81 0.64 0.05 0.91 0.20 0.55 0.59 0.28 0.33 0.47 0.03 0.73 0.81 0.85 0.31 1.00 0.77 0.02 0.03 0.93 0.68 0.74 0.53 0.32 0.61 0.24 0.51 0.16 0.14 0.80 0.23 0.40 0.15 0.96 0.60 0.86 0.52 0.20]
  [0.14 0.79 0.70 0.61 0.18 0.49 0.94 0.47 0.27 0.49 0.93 0.57 0.13 0.22 0.43 0.43 0.98 0.77 1.00 0.09 0.31 0.91 0.45 0.22 0.11 0.43 0.92 0.46 0.81 0.11 0.13 0.62 0.46 0.19 0.03 0.94 0.79 0.69 0.59 0.79]
  [0.96 0.19 0.53 0.71 0.43 0.28 0.37 0.95 0.22 0.24 0.75 0.37 0.29 0.85 0.27 0.40 0.09 0.02 0.09 1.00 0.98 0.48 0.43 0.04 0.74 0.83 0.32 0.94 0.95 0.41 0.09 0.55 0.88 0.15 0.92 0.24 0.35 0.30 0.41 0.88]
  [0.53 0.88 0.21 0.38 0.35 0.17 0.17 0.98 0.95 0.44 0.36 0.11 0.00 0.35 0.59 0.09 0.75 0.03 0.31 0.98 1.00 0.40 0.42 0.92 0.38 0.60 0.21 0.44 0.71 0.48 0.80 0.34 0.87 0.30 0.93 0.67 0.01 0.55 0.33 0.50]
  [0.91 0.63 0.38 0.50 0.90 0.16 0.22 0.23 0.46 0.24 0.26 0.82 0.89 0.94 0.50 0.18 0.60 0.93 0.91 0.48 0.40 1.00 0.97 0.71 0.72 0.57 0.41 0.47 0.51 0.81 0.54 0.22 0.17 0.96 0.24 0.19 0.29 0.06 0.16 0.14]
  [0.19 0.23 0.94 0.61 0.23 0.93 0.13 0.89 0.87 0.49 0.47 0.14 0.03 0.86 0.83 0.68 0.28 0.68 0.45 0.43 0.42 0.97 1.00 0.78 0.75 0.52 0.81 0.02 0.41 0.47 0.90 0.00 0.98 0.25 0.30 0.43 0.96 0.16 0.14 0.68]
  [0.09 0.94 0.10 0.92 0.76 0.73 0.89 0.27 0.13 0.24 0.33 0.50 0.24 0.37 0.03 0.50 0.45 0.74 0.22 0.04 0.92 0.71 0.78 1.00 0.10 0.12 0.45 0.15 0.36 0.33 0.80 0.99 0.75 0.23 0.56 0.74 0.83 0.78 0.01 0.69]
  [0.40 0.70 0.74 0.85 0.96 1.00 0.05 0.76 0.58 0.41 0.53 0.55 0.41 0.99 0.29 0.91 0.95 0.53 0.11 0.74 0.38 0.72 0.75 0.10 1.00 0.45 0.45 0.23 0.83 0.98 0.90 0.20 0.48 0.41 0.21 0.62 0.36 0.96 0.12 0.44]
  [0.82 0.67 0.86 0.33 0.61 0.48 0.63 0.42 0.04 0.90 0.37 0.93 0.68 0.76 0.23 0.75 0.12 0.32 0.43 0.83 0.60 0.57 0.52 0.12 0.45 1.00 0.88 0.17 0.94 0.92 0.58 0.71 0.28 0.19 0.22 0.58 0.37 0.21 0.44 0.28]
  [0.03 0.65 0.25 0.11 0.15 0.25 0.87 0.84 0.54 0.42 0.72 0.70 0.66 0.94 0.14 0.94 0.76 0.61 0.92 0.32 0.21 0.41 0.81 0.45 0.45 0.88 1.00 0.87 0.60 0.05 0.32 0.62 0.77 0.75 0.28 0.74 0.89 0.58 0.69 0.28]
  [0.00 0.12 0.54 0.18 0.97 0.28 0.34 0.13 0.25 0.28 0.14 0.81 0.14 1.00 0.33 0.37 0.35 0.24 0.46 0.94 0.44 0.47 0.02 0.15 0.23 0.17 0.87 1.00 0.93 0.95 0.67 0.06 0.90 0.48 0.45 0.74 0.52 0.61 0.33 0.36]
  [0.39 0.17 0.50 0.76 0.88 0.35 0.66 0.36 0.66 0.64 1.00 0.84 0.35 0.89 0.52 0.10 0.92 0.51 0.81 0.95 0.71 0.51 0.41 0.36 0.83 0.94 0.60 0.93 1.00 0.20 0.01 0.26 0.96 0.87 0.17 0.95 0.57 0.59 0.25 0.90]
  [0.35 0.16 0.12 0.00 0.18 0.26 0.05 0.44 0.96 0.16 0.93 0.72 0.81 0.80 0.77 0.84 0.84 0.16 0.11 0.41 0.48 0.81 0.47 0.33 0.98 0.92 0.05 0.95 0.20 1.00 0.54 0.46 0.54 0.67 0.52 0.07 0.74 0.66 0.17 0.22]
  [0.60 0.56 0.05 0.78 0.15 0.08 0.67 0.82 0.21 0.77 0.45 0.08 0.43 0.69 0.85 0.22 0.35 0.14 0.13 0.09 0.80 0.54 0.90 0.80 0.90 0.58 0.32 0.67 0.01 0.54 1.00 0.06 0.96 0.68 0.87 0.17 0.09 0.15 1.00 0.58]
  [0.53 0.53 0.49 0.80 0.91 0.77 0.52 0.22 0.13 0.75 0.24 0.21 0.63 0.32 0.40 0.21 0.78 0.80 0.62 0.55 0.34 0.22 0.00 0.99 0.20 0.71 0.62 0.06 0.26 0.46 0.06 1.00 0.55 0.81 0.72 0.37 0.68 0.85 0.04 0.60]
  [0.35 0.62 0.51 0.56 0.95 0.98 0.19 0.21 0.28 0.46 0.15 0.15 0.89 0.32 0.71 0.35 0.29 0.23 0.46 0.88 0.87 0.17 0.98 0.75 0.48 0.28 0.77 0.90 0.96 0.54 0.96 0.55 1.00 0.35 0.22 0.26 0.83 0.18 0.92 0.78]
  [0.15 0.59 0.86 0.36 0.29 0.07 0.77 0.52 0.01 0.34 0.68 0.92 0.81 0.19 0.80 0.14 0.21 0.40 0.19 0.15 0.30 0.96 0.25 0.23 0.41 0.19 0.75 0.48 0.87 0.67 0.68 0.81 0.35 1.00 0.93 0.43 0.78 0.81 0.27 0.56]
  [0.14 0.13 0.40 0.84 0.88 0.57 0.30 0.54 0.28 0.08 0.76 0.91 0.92 0.47 0.24 0.94 0.65 0.15 0.03 0.92 0.93 0.24 0.30 0.56 0.21 0.22 0.28 0.45 0.17 0.52 0.87 0.72 0.22 0.93 1.00 0.19 0.63 0.42 0.67 0.81]
  [0.21 0.20 0.83 0.47 0.17 0.47 0.60 0.98 0.45 0.32 0.09 0.68 0.63 0.02 0.01 0.50 0.08 0.96 0.94 0.24 0.67 0.19 0.43 0.74 0.62 0.58 0.74 0.74 0.95 0.07 0.17 0.37 0.26 0.43 0.19 1.00 0.38 0.17 0.73 0.81]
  [0.11 0.03 0.33 0.03 0.87 0.58 0.77 0.35 0.74 0.33 0.26 0.48 0.29 0.95 0.73 0.54 0.00 0.60 0.79 0.35 0.01 0.29 0.96 0.83 0.36 0.37 0.89 0.52 0.57 0.74 0.09 0.68 0.83 0.78 0.63 0.38 1.00 0.93 0.47 0.39]
  [0.70 0.01 0.94 0.43 0.48 0.31 0.19 0.58 0.36 0.03 0.92 0.18 0.78 0.98 0.18 0.84 0.69 0.86 0.69 0.30 0.55 0.06 0.16 0.78 0.96 0.21 0.58 0.61 0.59 0.66 0.15 0.85 0.18 0.81 0.42 0.17 0.93 1.00 0.12 0.92]
  [0.80 0.38 0.60 0.65 0.15 0.94 0.24 0.59 0.93 0.17 0.11 0.63 0.50 0.01 0.89 0.20 0.36 0.52 0.59 0.41 0.33 0.16 0.14 0.01 0.12 0.44 0.69 0.33 0.25 0.17 1.00 0.04 0.92 0.27 0.67 0.73 0.47 0.12 1.00 0.02]
  [0.65 0.05 0.80 0.66 0.71 0.71 0.00 0.01 0.96 0.67 0.80 0.48 0.06 0.97 0.55 0.65 0.58 0.20 0.79 0.88 0.50 0.14 0.68 0.69 0.44 0.28 0.28 0.36 0.90 0.22 0.58 0.60 0.78 0.56 0.81 0.81 0.39 0.92 0.02 1.00]
];
