  [0.45 0.13 0.09 0.25 0.54 0.95 0.97 0.67 0.41 0.10 0.31 0.48 0.27 0.66 0.74 0.84 0.13 0.35 0.28 0.45 0.91 0.76 0.75 0.60 0.10 0.29 0.10 0.52 0.77 0.70 0.53 0.60 0.51 0.61 0.74 0.97 0.05 0.56 0.25 0.47 1.00 0.22 0.09 0.72 0.63 0.96 0.52 0.19 0.68 0.06]
  [0.78 0.17 0.14 0.80 0.22 0.18 0.06 0.48 0.35 0.88 0.98 0.91 0.71 0.05 0.69 0.14 0.00 0.66 0.53 0.49 0.72 0.71 0.90 0.29 0.50 0.15 0.75 0.73 0.24 0.16 0.45 0.96 0.25 0.41 0.81 0.80 0.77 0.67 0.58 0.56 0.22 1.00 0.14 0.81 0.31 0.30 0.46 0.64 0.44 0.14]
  [0.55 0.67 0.70 0.04 0.83 0.62 0.21 0.99 0.88 0.75 0.85 0.50 0.02 0.31 0.49 0.63 0.81 0.56 0.31 0.04 0.51 0.51 0.89 0.36 0.02 0.49 0.81 0.28 0.16 0.51 0.40 0.36 0.34 0.34 0.08 0.18 0.36 0.76 0.57 0.34 0.09 0.14 1.00 0.00 0.80 0.29 0.59 0.46 0.77 0.85]
  [0.32 0.10 0.40 0.60 0.08 0.52 0.91 0.74 0.37 0.16 0.19 0.55 0.23 0.47 0.24 0.79 0.80 0.45 0.87 0.82 0.23 0.27 0.80 0.73 0.78 0.89 0.67 0.30 0.30 0.05 0.26 0.98 0.35 0.06 0.70 0.61 0.10 0.44 0.22 0.95 0.72 0.81 0.00 1.00 0.50 0.02 0.14 0.05 0.03 0.67]
  [0.47 0.90 0.85 0.92 0.08 0.84 0.17 0.89 0.94 0.92 0.88 0.97 0.99 0.68 0.58 0.21 0.57 0.20 0.18 0.57 0.24 0.58 0.54 0.22 0.61 0.52 0.40 0.62 0.42 0.23 0.48 0.87 0.12 0.26 0.65 0.50 0.81 0.86 0.31 0.91 0.63 0.31 0.80 0.50 1.00 0.28 0.92 0.99 0.31 0.58]
  [0.20 0.29 0.59 0.97 0.43 0.87 0.48 0.52 0.86 0.62 0.83 0.24 0.36 0.99 0.93 0.01 0.83 0.67 0.57 0.75 0.33 0.60 0.25 0.85 0.98 0.43 0.81 0.05 0.90 0.15 0.30 0.13 0.80 0.55 0.25 0.20 0.14 0.64 0.30 0.15 0.96 0.30 0.29 0.02 0.28 1.00 0.02 0.91 0.13 0.75]
  [0.15 0.70 0.08 0.15 0.43 0.33 0.89 0.61 0.21 0.40 0.71 0.58 0.23 0.95 0.97 0.36 0.25 0.32 0.52 0.11 0.53 0.39 0.88 0.95 0.12 0.16 0.99 0.03 0.91 0.91 0.33 0.47 0.23 0.89 0.34 0.90 0.58 0.35 0.67 0.60 0.52 0.46 0.59 0.14 0.92 0.02 1.00 0.47 0.54 0.07]
  [0.59 0.31 0.01 0.88 0.76 0.24 0.42 0.58 0.96 0.09 0.45 0.35 0.12 0.68 0.40 0.77 0.67 0.93 0.59 0.32 0.05 0.82 0.80 0.06 0.88 0.54 0.54 0.54 0.21 0.79 0.21 0.92 0.11 0.80 0.86 0.02 0.37 0.62 0.82 0.79 0.19 0.64 0.46 0.05 0.99 0.91 0.47 1.00 0.98 0.39]
  [0.88 0.10 0.55 0.59 0.27 0.23 0.05 0.96 0.95 0.27 0.44 0.75 0.18 0.57 0.29 0.51 0.51 0.75 0.14 0.38 0.30 0.23 0.57 0.78 0.10 0.15 0.80 0.99 0.40 0.95 0.41 0.65 0.23 0.55 0.50 0.87 0.91 0.10 1.00 0.70 0.68 0.44 0.77 0.03 0.31 0.13 0.54 0.98 1.00 0.41]
  [0.09 0.45 0.63 0.72 0.61 0.09 0.20 0.88 0.65 0.73 0.63 0.29 0.69 0.31 0.37 0.64 0.28 0.03 0.78 0.54 0.56 0.12 0.99 0.93 0.51 0.23 0.16 0.74 0.33 0.79 0.36 0.86 0.11 0.94 0.78 0.15 0.65 0.80 0.99 0.48 0.06 0.14 0.85 0.67 0.58 0.75 0.07 0.39 0.41 1.00]
];
